Pattern,Board ID,Sensor,Status,Time to Failure (ms),Current,Location,Date,Solution,Voltage,Notes,CV_Post,CF_Post,Tags,CV_Baseline,CF_Baseline,pH,Image_PRISTINE,Image_EXPOSED,Dendrite Score,R_PRISTINE,G_PRISTINE,B_PRISTINE,R_EXPOSED,G_EXPOSED,B_EXPOSED,Brightness Pristine,Brightness Exposed,Brightness Difference
4.0,03_04_0046,U4,Measure/Scanned,39445.0,0.0051,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0046_U4_20241015_CV_1.csv,03_04_0046_U4_20241015_CF_1.csv,,03_04_0046_U4_20231121_CV_0.csv,03_04_0046_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,03_04_0046_001_U4.jpg,9.210725900266539,103.03431269894455,112.0064997277601,74.8045919542637,112.15172873704729,111.35721696419411,73.66941430696625,96.61513479365611,99.05945333606921,-2.4443185424131
4.0,03_04_0051,U1,Failed,51228.0,03_04_0051_U1_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,pH 3.96,03_04_0051_U1_20250416_CV_1.csv,03_04_0051_U1_20250416_CF_1.csv,,03_04_0051_U1_20231121_CV_0.csv,03_04_0051_U1_20231121_CF_0.csv,3.96,03_04_0246_000_U1.jpg,03_04_0051_001_U1.jpg,9.956013340537377,98.13078011953445,109.50593478032924,71.4404477298941,107.67849065983309,110.13155527082283,74.19217883548983,93.02572087658594,97.33407492204857,-4.308354045462636
4.0,03_04_0051,U2,Failed,38554.0,03_04_0051_U2_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0051_U2_20250416_CV_1.csv,03_04_0051_U2_20250416_CF_1.csv,,03_04_0051_U2_20231121_CV_0.csv,03_04_0051_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0051_001_U2.jpg,4.110539574268913,99.22055017250723,108.54417639360732,71.32734603233354,102.26569820357165,110.33152188320123,73.4318662059987,93.03069086614937,95.3430287642572,-2.3123378981078275
4.0,03_04_0051,U3,Failed,40426.0,03_04_0051_U3_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0051_U3_20250416_CV_1.csv,03_04_0051_U3_20250416_CF_1.csv,,03_04_0051_U3_20231121_CV_0.csv,03_04_0051_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0051_001_U3.jpg,9.729785876591997,104.45701226321779,111.43951085395815,74.53809787175206,95.32569200156344,110.00384287389404,71.50056911724644,96.81154032964268,92.2767013309013,4.534838998741378
4.0,03_04_0051,U4,Failed,40868.0,03_04_0051_U4_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0051_U4_20250416_CV_1.csv,03_04_0051_U4_20250416_CF_1.csv,,03_04_0051_U4_20231121_CV_0.csv,03_04_0051_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,03_04_0051_001_U4.jpg,6.39388973822568,103.03431269894455,112.0064997277601,74.8045919542637,97.85112890519387,109.62703475634201,71.91416323267543,96.61513479365611,93.13077563140378,3.484359162252332
4.0,03_04_0056,U1,Failed,46035.0,03_04_0056_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0056_U1_20250314_CV_1.csv,03_04_0056_U1_20250314_CF_1.csv,,03_04_0056_U1_20231121_CV_0.csv,03_04_0056_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,03_04_0056_001_U1.jpg,8.105701836759225,98.13078011953445,109.50593478032924,71.4404477298941,106.13771903414926,109.92942362628129,72.6287190294815,93.02572087658594,96.23195389663734,-3.2062330200513998
4.0,03_04_0056,U2,Failed,42011.0,03_04_0056_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0056_U2_20250314_CV_1.csv,03_04_0056_U2_20250314_CF_1.csv,,03_04_0056_U2_20231121_CV_0.csv,03_04_0056_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0056_001_U2.jpg,6.416138767399856,99.22055017250723,108.54417639360732,71.32734603233354,104.8922773315425,110.03060025271938,73.93289622894373,93.03069086614937,96.2852579377352,-3.254567071585825
4.0,03_04_0056,U3,Failed,37900.0,03_04_0056_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0056_U3_20250314_CV_1.csv,03_04_0056_U3_20250314_CF_1.csv,,03_04_0056_U3_20231121_CV_0.csv,03_04_0056_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0056_001_U3.jpg,6.128578879240369,104.45701226321779,111.43951085395815,74.53809787175206,98.87740053772993,110.60607907235665,72.14377050539507,96.81154032964268,93.87575003849389,2.935790291148791
4.0,03_04_0056,U4,Failed,42042.0,03_04_0056_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0056_U4_20250314_CV_1.csv,03_04_0056_U4_20250314_CF_1.csv,,03_04_0056_U4_20231121_CV_0.csv,03_04_0056_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,03_04_0056_001_U4.jpg,6.813669534057671,103.03431269894455,112.0064997277601,74.8045919542637,97.11558138559215,110.47228023233049,71.79778589142373,96.61513479365611,93.12854916978212,3.4865856238739923
4.0,03_04_0061,U1,Not started,,,,,,,,,,,03_04_0061_U1_20231121_CV_0.csv,03_04_0061_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,,,,,,,,,,,
4.0,03_04_0061,U2,Not started,,,,,,,,,,,03_04_0061_U2_20231121_CV_0.csv,03_04_0061_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,,,,,,,,,,,
4.0,03_04_0061,U3,Not started,,,,,,,,,,,03_04_0061_U3_20231121_CV_0.csv,03_04_0061_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,,,,,,,,,,,
4.0,03_04_0061,U4,Not started,,,,,,,,,,,03_04_0061_U4_20231121_CV_0.csv,03_04_0061_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,,,,,,,,,,,
4.0,03_04_0066,U1,Measure/Scanned,52198.0,0.006,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0066_U1_20241015_CV_1.csv,03_04_0066_U1_20241015_CF_1.csv,,03_04_0066_U1_20231121_CV_0.csv,03_04_0066_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,03_04_0066_001_U1.jpg,3.9905332179199062,98.13078011953445,109.50593478032924,71.4404477298941,99.53989152972638,112.67299531044105,73.41743735950702,93.02572087658594,95.21010806655813,-2.184387189972199
4.0,03_04_0066,U2,Measure/Scanned,65877.0,0.0058,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0066_U2_20241015_CV_1.csv,03_04_0066_U2_20241015_CF_1.csv,,03_04_0066_U2_20231121_CV_0.csv,03_04_0066_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0066_001_U2.jpg,4.300185655852694,99.22055017250723,108.54417639360732,71.32734603233354,100.32731898692471,112.00401105572402,73.6286942408952,93.03069086614937,95.32000809451465,-2.2893172283652774
4.0,03_04_0066,U3,Measure/Scanned,77964.0,0.0054,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0066_U3_20241015_CV_1.csv,03_04_0066_U3_20241015_CF_1.csv,,03_04_0066_U3_20231121_CV_0.csv,03_04_0066_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0066_001_U3.jpg,5.343823714413978,104.45701226321779,111.43951085395815,74.53809787175206,99.28146830948982,112.22599634541979,73.46495424414043,96.81154032964268,94.99080629968334,1.8207340299593398
4.0,03_04_0066,U4,Measure/Scanned,63731.0,0.0052,CREOL-A112,10/2/2024,DI Water,5.0,,03_04_0066_U4_20241015_CV_1.csv,03_04_0066_U4_20241015_CF_1.csv,,03_04_0066_U4_20231121_CV_0.csv,03_04_0066_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,03_04_0066_001_U4.jpg,5.0057597308834305,103.03431269894455,112.0064997277601,74.8045919542637,98.49644277374203,111.51304014117704,72.74987429441698,96.61513479365611,94.25311906977869,2.3620157238774198
4.0,03_04_0071,U1,Failed,48820.0,03_04_0071_U1_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,3.843pH,03_04_0071_U1_20250416_CV_1.csv,03_04_0071_U1_20250416_CF_1.csv,,03_04_0071_U1_20231121_CV_0.csv,03_04_0071_U1_20231121_CF_0.csv,3.84,03_04_0246_000_U1.jpg,03_04_0071_001_U1.jpg,6.680242951946032,98.13078011953445,109.50593478032924,71.4404477298941,103.42351600571332,111.30059432121585,75.09992718310649,93.02572087658594,96.60801250334522,-3.582291626759286
4.0,03_04_0071,U2,Failed,34720.0,03_04_0071_U2_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0071_U2_20250416_CV_1.csv,03_04_0071_U2_20250416_CF_1.csv,,03_04_0071_U2_20231121_CV_0.csv,03_04_0071_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0071_001_U2.jpg,13.659369240939798,99.22055017250723,108.54417639360732,71.32734603233354,109.56890903574889,113.02383868373848,79.03594270515778,93.03069086614937,100.54289680821505,-7.512205942065677
4.0,03_04_0071,U3,Failed,29584.0,03_04_0071_U3_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0071_U3_20250416_CV_1.csv,03_04_0071_U3_20250416_CF_1.csv,,03_04_0071_U3_20231121_CV_0.csv,03_04_0071_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0071_001_U3.jpg,7.630731385318864,104.45701226321779,111.43951085395815,74.53809787175206,96.9044806879153,111.80511080316005,75.56457970602519,96.81154032964268,94.75805706570019,2.0534832639424963
4.0,03_04_0071,U4,Failed,27469.0,03_04_0071_U4_20250406_I.CSV,CREOL-A112,4/6/2025,Adipic Acid - 1.24mM,3.0,,03_04_0071_U4_20250416_CV_1.csv,03_04_0071_U4_20250416_CF_1.csv,,03_04_0071_U4_20231121_CV_0.csv,03_04_0071_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,03_04_0071_001_U4.jpg,11.811801335861855,103.03431269894455,112.0064997277601,74.8045919542637,91.37114957906415,110.85233332711796,73.3358589095757,96.61513479365611,91.85311393858593,4.762020855070176
4.0,03_04_0076,U1,Failed,88182.0,03_04_0076_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0076_U1_20250314_CV_1.csv,03_04_0076_U1_20250314_CF_1.csv,,03_04_0076_U1_20231121_CV_0.csv,03_04_0076_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,03_04_0076_001_U1.jpg,7.148806808993243,98.13078011953445,109.50593478032924,71.4404477298941,91.14368791893052,109.11543228028903,69.97980089714147,93.02572087658594,90.07964036545367,2.9460805111322657
4.0,03_04_0076,U2,Failed,121773.0,03_04_0076_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0076_U2_20250314_CV_1.csv,03_04_0076_U2_20250314_CF_1.csv,,03_04_0076_U2_20231121_CV_0.csv,03_04_0076_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0076_001_U2.jpg,14.915504574320824,99.22055017250723,108.54417639360732,71.32734603233354,84.41922788042662,110.28053265470226,70.71236469351147,93.03069086614937,88.47070840954677,4.559982456602597
4.0,03_04_0076,U3,Failed,62972.0,03_04_0076_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,,,,03_04_0076_U3_20231121_CV_0.csv,03_04_0076_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0076_001_U3.jpg,23.518446032702602,104.45701226321779,111.43951085395815,74.53809787175206,81.27476281846285,110.89116358123394,70.61382344928874,96.81154032964268,87.59324994966185,9.218290379980829
4.0,03_04_0076,U4,Failed,83169.0,03_04_0076_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,,,,03_04_0076_U4_20231121_CV_0.csv,03_04_0076_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,03_04_0076_001_U4.jpg,17.879939799999775,103.03431269894455,112.0064997277601,74.8045919542637,85.80414246557463,110.04638859883835,70.4489696860928,96.61513479365611,88.76650025016859,7.84863454348752
4.0,03_04_0081,U1,Not started,,,,,,,,,,,03_04_0081_U1_20231121_CV_0.csv,03_04_0081_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,,,,,,,,,,,
4.0,03_04_0081,U2,Not started,,,,,,,,,,,03_04_0081_U2_20231121_CV_0.csv,03_04_0081_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,,,,,,,,,,,
4.0,03_04_0081,U3,Not started,,,,,,,,,,,03_04_0081_U3_20231121_CV_0.csv,03_04_0081_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,,,,,,,,,,,
4.0,03_04_0081,U4,Not started,,,,,,,,,,,03_04_0081_U4_20231121_CV_0.csv,03_04_0081_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,,,,,,,,,,,
4.0,03_04_0086,U2,Measure/Scanned,88050.0,0.0089,CREOL-A112,1/8/2025,DI Water,3.0,,03_04_0086_U2_20250117_CV_1.csv,03_04_0086_U2_20250117_CF_1.csv,,03_04_0086_U2_20231121_CV_0.csv,03_04_0086_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0086_001_U2.jpg,5.163403992120855,99.22055017250723,108.54417639360732,71.32734603233354,103.84951214793112,108.90903322489505,73.58573734222472,93.03069086614937,95.4480942383503,-2.4174033722009227
4.0,03_04_0086,U3,Measure/Scanned,76428.0,0.0076,CREOL-A112,1/8/2025,DI Water,3.0,,03_04_0086_U3_20250117_CV_1.csv,03_04_0086_U3_20250117_CF_1.csv,,03_04_0086_U3_20231121_CV_0.csv,03_04_0086_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0086_001_U3.jpg,1.8641867693078054,104.45701226321779,111.43951085395815,74.53809787175206,106.19950094819842,111.396949432442,75.1992438609067,96.81154032964268,97.59856474718238,-0.7870244175396977
4.0,03_04_0086,U4,Measure/Scanned,87975.0,0.0056,CREOL-A112,1/8/2025,DI Water,3.0,,03_04_0086_U4_20250117_CV_1.csv,03_04_0086_U4_20250117_CF_1.csv,,03_04_0086_U4_20231121_CV_0.csv,03_04_0086_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,03_04_0086_001_U4.jpg,6.735771967053243,103.03431269894455,112.0064997277601,74.8045919542637,109.2116423500169,110.80859804673177,77.20797580556838,96.61513479365611,99.07607206743903,-2.4609372737829176
4.0,03_04_0086,U1,Measure/Scanned,53168.0,0.0164,CREOL-A112,1/8/2025,DI Water,3.0,Ran twice,03_04_0086_U1_20250117_CV_1.csv,03_04_0086_U1_20250117_CF_1.csv,,03_04_0086_U1_20231121_CV_0.csv,03_04_0086_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,03_04_0086_001_U1.jpg,14.130600526668498,98.13078011953445,109.50593478032924,71.4404477298941,111.72975261814452,108.60033695937403,75.17162861709487,93.02572087658594,98.50057273153782,-5.474851854951879
4.0,03_04_0091,U1,Failed,77704.0,03_04_0091_U1_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,3.91 pH,03_04_0091_U1_20250416_CV_1.csv,03_04_0091_U1_20250416_CF_1.csv,,03_04_0091_U1_20231121_CV_0.csv,03_04_0091_U1_20231121_CF_0.csv,3.91,03_04_0246_000_U1.jpg,03_04_0091_001_U1.jpg,5.701247906559509,98.13078011953445,109.50593478032924,71.4404477298941,93.67956249183143,113.01425180641908,70.82190026419462,93.02572087658594,92.50523818748172,0.5204826891042131
4.0,03_04_0091,U2,Failed,62575.0,03_04_0091_U2_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,,03_04_0091_U2_20250416_CV_1.csv,03_04_0091_U2_20250416_CF_1.csv,,03_04_0091_U2_20231121_CV_0.csv,03_04_0091_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0091_001_U2.jpg,10.565520384544877,99.22055017250723,108.54417639360732,71.32734603233354,89.18519735970098,111.56687490979567,69.99122904682378,93.03069086614937,90.24776710544013,2.782923760709238
4.0,03_04_0091,U3,Failed,80718.0,03_04_0091_U3_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,,03_04_0091_U3_20250416_CV_1.csv,03_04_0091_U3_20250416_CF_1.csv,,03_04_0091_U3_20231121_CV_0.csv,03_04_0091_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0091_001_U3.jpg,15.451516468966398,104.45701226321779,111.43951085395815,74.53809787175206,89.58263748238164,112.38145068637553,70.4619372490495,96.81154032964268,90.80867513926889,6.002865190373797
4.0,03_04_0091,U4,Failed,104553.0,03_04_0091_U4_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,3.72 pH,03_04_0091_U4_20250416_CV_1.csv,03_04_0091_U4_20250416_CF_1.csv,,03_04_0091_U4_20231121_CV_0.csv,03_04_0091_U4_20231121_CF_0.csv,3.91,03_04_0246_000_U4.jpg,03_04_0091_001_U4.jpg,18.46944649440905,103.03431269894455,112.0064997277601,74.8045919542637,85.23856877150129,111.93585681188875,69.86222799992541,96.61513479365611,89.01221786110516,7.602916932550954
4.0,03_04_0096,U1,Failed,41758.0,03_04_0096_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0096_U1_20250314_CV_1.csv,03_04_0096_U1_20250314_CF_1.csv,,03_04_0096_U1_20231121_CV_0.csv,03_04_0096_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,03_04_0096_001_U1.jpg,3.9870184191880553,98.13078011953445,109.50593478032924,71.4404477298941,94.72867655296028,111.55996832931906,71.11958424354451,93.02572087658594,92.46940970860796,0.5563111679779809
4.0,03_04_0096,U2,Failed,24979.0,03_04_0096_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0096_U2_20250314_CV_1.csv,03_04_0096_U2_20250314_CF_1.csv,,03_04_0096_U2_20231121_CV_0.csv,03_04_0096_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0096_001_U2.jpg,6.345941133298768,99.22055017250723,108.54417639360732,71.32734603233354,94.11883701956071,112.09723275219656,72.59985626216837,93.03069086614937,92.93864201130854,0.09204885484082581
4.0,03_04_0096,U3,Failed,46061.0,03_04_0096_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0096_U3_20250314_CV_1.csv,03_04_0096_U3_20250314_CF_1.csv,,03_04_0096_U3_20231121_CV_0.csv,03_04_0096_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0096_001_U3.jpg,15.674159078412258,104.45701226321779,111.43951085395815,74.53809787175206,89.33665861256203,110.21104004548201,70.5953795496808,96.81154032964268,90.04769273590829,6.763847593734397
4.0,03_04_0096,U4,Failed,33626.0,03_04_0096_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0096_U4_20250314_CV_1.csv,03_04_0096_U4_20250314_CF_1.csv,,03_04_0096_U4_20231121_CV_0.csv,03_04_0096_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,03_04_0096_001_U4.jpg,14.608925406579134,103.03431269894455,112.0064997277601,74.8045919542637,88.99924949422437,110.6577577124957,70.98116451925677,96.61513479365611,90.21272390865893,6.402410884997181
4.0,03_04_0101,U1,Not started,,,,,,,,,,,03_04_0101_U1_20231121_CV_0.csv,03_04_0101_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,,,,,,,,,,,
4.0,03_04_0101,U2,Not started,,,,,,,,,,,03_04_0101_U2_20231121_CV_0.csv,03_04_0101_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,,,,,,,,,,,
4.0,03_04_0101,U3,Not started,,,,,,,,,,,03_04_0101_U3_20231121_CV_0.csv,03_04_0101_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,,,,,,,,,,,
4.0,03_04_0101,U4,Not started,,,,,,,,,,,03_04_0101_U4_20231121_CV_0.csv,03_04_0101_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,,,,,,,,,,,
4.0,03_04_0106,U1,Not started,,,,,,,,,,,03_04_0106_U1_20231121_CV_0.csv,03_04_0106_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,,,,,,,,,,,
4.0,03_04_0106,U2,Not started,,,,,,,,,,,03_04_0106_U2_20231121_CV_0.csv,03_04_0106_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,,,,,,,,,,,
4.0,03_04_0106,U3,Not started,,,,,,,,,,,03_04_0106_U3_20231121_CV_0.csv,03_04_0106_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,,,,,,,,,,,
4.0,03_04_0106,U4,Not started,,,,,,,,,,,03_04_0106_U4_20231121_CV_0.csv,03_04_0106_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,,,,,,,,,,,
4.0,03_04_0111,U1,Failed,42194.0,03_04_0111_U1_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,4.05 pH,03_04_0111_U1_20250416_CV_1.csv,03_04_0111_U1_20250416_CF_1.csv,,03_04_0111_U1_20231121_CV_0.csv,03_04_0111_U1_20231121_CF_0.csv,4.05,03_04_0246_000_U1.jpg,03_04_0111_001_U1.jpg,3.2356788495108004,98.13078011953445,109.50593478032924,71.4404477298941,100.8826831158162,107.84291330588697,71.07849871170112,93.02572087658594,93.26803171113477,-0.24231083454883162
4.0,03_04_0111,U2,Failed,36203.0,03_04_0111_U2_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,,03_04_0111_U2_20250416_CV_1.csv,03_04_0111_U2_20250416_CF_1.csv,,03_04_0111_U2_20231121_CV_0.csv,03_04_0111_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,03_04_0111_001_U2.jpg,6.849400488562168,99.22055017250723,108.54417639360732,71.32734603233354,104.5566200402348,111.44994595104077,74.48917283001529,93.03069086614937,96.83191294043029,-3.801222074280915
4.0,03_04_0111,U3,Failed,45372.0,03_04_0111_U3_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,,03_04_0111_U3_20250416_CV_1.csv,03_04_0111_U3_20250416_CF_1.csv,,03_04_0111_U3_20231121_CV_0.csv,03_04_0111_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,03_04_0111_001_U3.jpg,4.718226133096984,104.45701226321779,111.43951085395815,74.53809787175206,99.91866894076679,111.14540264601025,73.2816751353208,96.81154032964268,94.78191557403261,2.0296247556100724
4.0,03_04_0111,U4,Failed,43714.0,03_04_0111_U4_20250408_I.csv,CREOL-A112,4/8/2025,Adipic Acid - 1.24mM,3.0,3.77 pH,03_04_0111_U4_20250416_CV_1.csv,03_04_0111_U4_20250416_CF_1.csv,,03_04_0111_U4_20231121_CV_0.csv,03_04_0111_U4_20231121_CF_0.csv,4.05,03_04_0246_000_U4.jpg,03_04_0111_001_U4.jpg,10.529539119364934,103.03431269894455,112.0064997277601,74.8045919542637,93.83407529297695,109.24615249251825,70.49097295382292,96.61513479365611,91.19040024643937,5.424734547216744
4.0,03_04_0126,U1,Not started,,,,,,,,,,,03_04_0126_U1_20231121_CV_0.csv,03_04_0126_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,,,,,,,,,,,
4.0,03_04_0126,U2,Not started,,,,,,,,,,,03_04_0126_U2_20231121_CV_0.csv,03_04_0126_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,,,,,,,,,,,
4.0,03_04_0126,U3,Not started,,,,,,,,,,,03_04_0126_U3_20231121_CV_0.csv,03_04_0126_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,,,,,,,,,,,
4.0,03_04_0126,U4,Not started,,,,,,,,,,,03_04_0126_U4_20231121_CV_0.csv,03_04_0126_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,,,,,,,,,,,
4.0,03_04_0131,U1,Failed,33648.0,03_04_0131_U1_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0131_U1_20250314_CV_1.csv,03_04_0131_U1_20250314_CF_1.csv,,03_04_0131_U1_20231121_CV_0.csv,03_04_0131_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,,,,,,,,,,,
4.0,03_04_0131,U2,Failed,33644.0,03_04_0131_U2_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0131_U2_20250314_CV_1.csv,03_04_0131_U2_20250314_CF_1.csv,,03_04_0131_U2_20231121_CV_0.csv,03_04_0131_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,,,,,,,,,,,
4.0,03_04_0131,U3,Failed,33501.0,03_04_0131_U3_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0131_U3_20250314_CV_1.csv,03_04_0131_U3_20250314_CF_1.csv,,03_04_0131_U3_20231121_CV_0.csv,03_04_0131_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,,,,,,,,,,,
4.0,03_04_0131,U4,Failed,75872.0,03_04_0131_U4_20250303_I.csv,CREOL-A112,3/3/2025,Succinic 0.388mM,3.0,,03_04_0131_U4_20250314_CV_1.csv,03_04_0131_U4_20250314_CF_1.csv,,03_04_0131_U4_20231121_CV_0.csv,03_04_0131_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,,,,,,,,,,,
4.0,03_04_0136,U1,Not started,,,,,,,,,,,03_04_0136_U1_20231121_CV_0.csv,03_04_0136_U1_20231121_CF_0.csv,,03_04_0246_000_U1.jpg,,,,,,,,,,,
4.0,03_04_0136,U2,Not started,,,,,,,,,,,03_04_0136_U2_20231121_CV_0.csv,03_04_0136_U2_20231121_CF_0.csv,,03_04_0246_000_U2.jpg,,,,,,,,,,,
4.0,03_04_0136,U3,Not started,,,,,,,,,,,03_04_0136_U3_20231121_CV_0.csv,03_04_0136_U3_20231121_CF_0.csv,,03_04_0246_000_U3.jpg,,,,,,,,,,,
4.0,03_04_0136,U4,Not started,,,,,,,,,,,03_04_0136_U4_20231121_CV_0.csv,03_04_0136_U4_20231121_CF_0.csv,,03_04_0246_000_U4.jpg,,,,,,,,,,,
4.0,03_04_0141,U1,Failed,105273.0,03_04_0141_U1_20250409_I.csv,CREOL-A112,4/9/2025,Adipic Acid - 1.24mM,3.0,3.94 pH,03_04_0141_U1_20250416_CV_1.csv,03_04_0141_U1_20250416_CF_1.csv,,03_04_0041_U1_20231121_CV_0.csv,03_04_0041_U1_20231121_CF_0.csv,3.94,03_04_0246_000_U1.jpg,03_04_0141_001_U1.jpg,1.9449739050408865,98.13078011953445,109.50593478032924,71.4404477298941,97.724379305999,110.58260691480423,73.00842062025056,93.02572087658594,93.77180228035127,-0.7460814037653307
